delivery_id,customer_id,courier_id,vehicle_type,pickup_place,place_category,item_name,item_quantity,item_category_name,how_long_it_took_to_order,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,when_the_delivery_started,when_the_courier_arrived_at_pickup,when_the_courier_left_pickup,when_the_courier_arrived_at_dropoff
1475120,129206,151208,bicycle,Shake Shack,Burger,Original Shake,1,Shakes,,40.78082577,-73.97648335,40.7750569,-73.9778709,58:16.8,00:32.3,24:22.6,30:30.0
1362716,145701,152741,car,M Shanghai Bistro,,Sliced Chicken with Black Bean Sauce,1,Dinner House Specials,04:48.5,40.71303057,-73.95755101,40.703424,-73.980162,35:59.8,58:46.0,09:35.6,19:09.9
1325024,64151,72480,car,Cafe Mogador,Middle Eastern,Romaine Hearts,1,Salads & Platters,09:21.4,40.727293,-73.984517,40.7148434,-74.0062724,45:07.1,42:44.6,23:04.8,43:03.1
1325428,73895,56776,bicycle,RedFarm Broadway,Chinese,Katz�۪s Pastrami Egg Roll,1,Starters & Salads,02:09.3,40.7821167,-73.9807391,40.775516,-73.980891,39:55.2,02:49.5,09:23.1,16:19.8
1474704,322162,118707,car,The Meatball Shop,Italian,Spicy Pork,1,Naked Balls,07:22.4,40.77149125,-73.95633415,40.7638848,-73.9707834,36:58.5,20:53.1,31:12.9,42:13.5
1349702,42781,65763,bicycle,2nd Ave Deli,Deli,Health Salad,1,Salads,06:54.4,40.74529931,-73.97913758,40.7389129,-73.98776,52:26.8,21:08.3,40:57.1,49:50.8
1446121,58637,137297,bicycle,Abracadabra NYC,,,,,,40.74091125,-73.99193571,40.77923504,-73.98808968,41:12.8,59:46.1,21:37.6,46:54.9
1417069,80678,167758,bicycle,Spice Market,,,,,,40.74036719,-74.00580608,40.7200476,-74.008799,05:04.7,08:12.1,28:02.4,19:40.4
1447401,87188,175485,bicycle,Momoya,Sushi,Crispy Rice,1,Signature Roll,03:40.9,40.78407726,-73.97762241,40.7699242,-73.9611202,13:20.8,21:12.9,27:03.0,42:17.3
1451679,87006,103194,bicycle,Nobu Next Door,Sushi,Yellowtail Sashimi with Jalapeno,1,Dinner Cold Dishes,21:41.4,40.71938641,-74.0086925,40.73066111,-74.0096272,46:45.8,54:25.5,37:15.6,48:41.9
1348349,125565,120179,car,Dinosaur Bar-B-Que,BBQ,Original Pork BBQ Sandwich,1,Sandwich + 1 Side,32:25.1,40.8180821,-73.9609373,40.7552588,-73.9677232,03:24.4,53:17.1,03:19.2,30:14.2
1382827,371026,95942,car,Melt Shop,American,Fried Chicken,1,Sandwiches,06:52.9,40.74460714,-73.99074197,40.6909831,-73.9899258,43:44.5,14:39.8,23:01.7,46:18.2
1467402,84457,43955,bicycle,Hu Kitchen,Gluten-Free,Wild Fish Cakes,1,Prepared Food,,40.73567676,-73.99382953,40.76051647,-73.97032782,05:58.8,34:32.7,37:51.0,58:49.3
1371998,315560,134189,car,H&H Midtown Bagels East,Bakery,,,,09:51.7,40.77445431,-73.95429072,40.788867,-73.954606,52:07.9,08:13.6,25:03.2,50:42.3
1288301,268958,60149,car,Parm,Italian,Meatball Parm,1,Platters,05:59.7,40.72301983,-73.995854,40.7162094,-74.0155753,22:06.9,34:07.6,46:27.3,03:51.0
1319809,172194,159991,bicycle,Juice Generation,Juice Bar,,,,,40.74017413,-73.98617953,40.73980078,-73.9862657,11:36.5,,,32:20.5
1357276,250494,3296,bicycle,Shake Shack,Burger,Shack Burger,1,Burgers,,40.71527933,-74.01486039,40.72388461,-73.99931685,10:32.0,13:23.4,25:46.1,35:38.3
1439662,102010,156557,car,Cafe Mogador,Middle Eastern,Casablanca,1,Tagines,11:48.1,40.727293,-73.984517,40.7823315,-73.980419,49:03.0,02:06.2,11:34.3,47:20.8
1368201,366954,157975,bicycle,Blue Ribbon Sushi,Japanese,Hamachi,2,Taiheiyo (Pacific Ocean),08:45.8,40.72610966,-74.00249186,40.726699,-74.0018599,26:55.5,,,50:17.2
1475506,232542,158962,bicycle,The Meatball Shop,Italian,Simple Salad,1,Green Market,06:01.7,40.72154512,-73.98884243,40.7341673,-74.0097986,53:13.2,14:30.8,20:58.0,34:57.7
1486291,74048,50862,bicycle,ilili Restaurant,Middle Eastern,Foul Madamas,1,Sides,26:59.8,40.74418795,-73.98753094,40.74504715,-74.00572576,39:21.6,,,40:46.5
1437622,262058,140794,walker,Dos Caminos,Mexican,Traditional,1,Lunch Guacamole,05:20.2,40.75557964,-73.97086143,40.7794455,-73.9594879,28:02.5,52:20.0,12:08.7,17:59.3
1482669,110060,93783,bicycle,Taim Falafel and Smoothie Bar,Food Truck,Diet Coke,1,Cold Drinks & Soda,,40.73595141,-74.00176042,40.7519839,-73.9947989,07:24.5,11:12.4,24:31.9,36:40.9
1360220,59388,5935,bicycle,sweetgreen,Salad,Organic Lentil Chickpea (Small),1,Soup,17:12.6,40.74507859,-73.98882151,40.705748,-74.006053,13:01.2,42:33.4,59:48.1,20:17.3
1417518,201438,101359,bicycle,Doughnut Plant Chelsea,Donut,Creme Brulee,1,Doughseed Doughnuts,,40.74456392,-73.99663005,40.771732,-73.959875,40:58.4,40:52.8,53:12.9,11:02.1
1373851,186394,30743,bicycle,Burger Joint,,,,,08:07.5,40.73304172,-73.99801308,40.72665,-73.991114,14:59.6,27:00.2,32:49.5,40:17.3
1271751,104131,124897,bicycle,Duane Reade,Drug Store,,,,,40.76321662,-73.9676128,40.76534,-73.9671058,26:31.9,39:31.1,59:57.5,04:14.4
1396918,237616,124030,bicycle,Shake Shack,Burger,Shackburger,1,Burgers,,40.75845677,-73.98914047,40.7603301,-73.9869102,09:44.1,16:56.9,39:23.2,47:36.8
1304780,93308,118095,bicycle,Shake Shack,Burger,Fries,2,Fries,,40.71527933,-74.01486039,40.7280821,-74.0016868,14:36.5,42:10.1,57:40.6,10:51.8
1325191,370033,53095,bicycle,Momofuku Milk Bar,Dessert,Compost Cookie,3,Cookies,,40.73179547,-73.98567259,40.757972,-73.975241,11:12.3,31:52.0,46:41.7,36:54.4
1416779,378482,157975,bicycle,Five Guys Burgers and Fries,Burger,Little Fries,1,Fries,,40.736897,-73.995727,40.7329159,-73.9877015,37:29.5,36:43.3,51:54.8,59:05.4
1320775,56642,91932,bicycle,Bareburger,Burger,Barest Burger,1,Bareburgers,11:24.1,40.7684888,-73.95518219,40.775813,-73.958764,12:12.7,27:51.4,35:55.8,45:03.6
1376974,101285,61900,bicycle,Blue Ribbon Sushi,Japanese,Bonsai Tree,1,Appetizers,07:59.0,40.72610966,-74.00249186,40.718413,-74.007863,51:46.4,13:46.0,19:36.2,25:16.2
1441191,276192,154545,bicycle,Sushi of Gari Tribeca,Japanese,Fresh Salmon,3,Nigiri Sushi,05:44.9,40.71672576,-74.00825065,40.723729,-74.0040761,02:02.2,30:44.8,38:04.6,46:01.8
1316015,353597,83565,bicycle,Momofuku Milk Bar,Dessert,Cornflake Marshmallow Chocolate Chip Cookie,2,Cookies,,40.73179547,-73.98567259,40.711346,-74.0164356,57:27.1,59:14.3,39:11.4,50:10.4
1328662,299365,79598,bicycle,Citarella,,,,,,40.73418407,-73.99913213,40.75401399,-73.99306433,11:55.8,19:58.5,38:18.2,28:22.5
1423899,55060,113563,bicycle,Umami Burger,Burger,,,,05:00.2,40.7344458,-73.99871349,40.7407484,-73.9939939,00:02.1,23:33.0,34:51.7,44:23.8
1299344,63287,83117,bicycle,The Hog Pit,,,,,,40.74449821,-73.99067315,40.770458,-73.962639,57:05.6,16:33.4,42:48.0,02:53.1
1318566,47440,138560,bicycle,Blue Ribbon Fried Chicken,American,Tender,3,By the Piece,,40.72434,-73.99096,40.7151704,-74.0116009,53:15.7,50:48.1,09:37.2,21:30.0
1422642,124359,91932,bicycle,Beyond Sushi,Vegetarian,Nutty Buddy,1,Rice Paper Wraps,04:11.2,40.73281984,-73.98608565,40.7377251,-73.9965603,00:47.5,14:13.9,21:34.8,27:27.5
1461443,62980,47204,bicycle,Westville Hudson,American,4 Market Vegetables,1,Market Vegetables,08:31.4,40.72703111,-74.00751114,40.7148434,-74.0062724,21:40.3,43:31.6,54:51.8,07:42.8
1419859,101954,146356,car,Stumptown Coffee Roasters,Coffee,Coffee,1,Menu,,40.74590156,-73.98814227,40.7604954,-73.9731882,13:28.9,54:31.1,11:21.1,52:17.3
1435686,367800,85971,bicycle,Hu Kitchen,Gluten-Free,Almond Butter & Puffed Quinoa Chocolate Bar,2,Hu Chocolate,,40.73567676,-73.99382953,40.7589426,-73.9793564,45:36.4,,,46:05.6
1411708,378820,162381,van,Sushi of Gari,Sushi,Fatty Tuna & Scallion,1,Maki Sushi Cut-Up Roll,08:43.6,40.77156871,-73.95278683,40.77123,-73.96464,38:04.2,01:48.2,10:08.1,19:32.2
1274263,322162,119813,bicycle,Mighty Quinn's BBQ,BBQ,Spare Ribs,2,Meats,,40.72751895,-73.9886713,40.7638848,-73.9707834,29:27.4,36:51.8,01:25.0,22:04.3
1440095,96262,43955,bicycle,Cafe Habana,Mexican,Grilled Steak & Corn Salad,1,Soups & Salads,02:53.5,40.7228417,-73.99411647,40.72158,-73.9927079,29:37.0,,,49:32.1
1439443,149268,57496,bicycle,Han Dynasty,Chinese,Kung Pao Style,1,Entrees,08:43.9,40.732213,-73.988072,40.7752032,-73.9502948,29:12.4,36:26.6,03:20.0,32:17.9
1487450,246753,161162,bicycle,Rice to Riches,Dessert,Understanding Vanilla,1,Year Round Flavors,,40.72173557,-73.99593566,40.7201819,-74.0007177,13:17.2,19:58.6,35:19.7,41:00.4
1399122,328331,66004,bicycle,S'MAC,American,All American,1,Sarita's Recommendation,,40.73034018,-73.98399353,40.74002751,-74.00056745,29:34.0,57:31.0,46:20.2,57:30.2
1452449,49104,118095,bicycle,Shake Shack,Burger,Smoke Shack,1,Burgers,,40.71527933,-74.01486039,40.74789673,-74.00360827,38:15.2,47:41.8,16:00.7,34:56.5
1401336,113972,28765,bicycle,Parm,Italian,Prosciutto,1,Mozz (mozzarella),06:34.3,40.72301983,-73.995854,40.7481973,-74.0033459,31:28.4,43:27.5,57:17.3,18:30.6
1293804,355592,66416,bicycle,Momofuku Milk Bar,Dessert,Cereal Milk Soft Serve (1 Pint),1,Soft Serve,,40.73179547,-73.98567259,40.7296997,-73.9915646,35:00.5,38:35.1,58:25.2,03:31.3
1359059,78879,124897,bicycle,Blue Ribbon Fried Chicken,American,The Blue Ribbon,1,Sandwiches,,40.72434,-73.99096,40.72215591,-73.98803386,06:14.5,07:26.9,24:52.1,30:18.4
1319927,116161,122309,bicycle,Westside Market,,,,,,40.73902236,-73.99930429,40.7372515,-74.0002838,27:43.4,35:05.4,09:55.2,13:38.9
1392532,59217,120531,car,Serafina Meatpacking,Italian,,,,07:56.9,40.73961214,-74.00623646,40.716,-74.012609,41:11.0,58:51.1,12:41.0,29:09.3
1275420,91274,20217,car,Ngam,Thai,,,,08:23.3,40.7323939,-73.9878381,40.72127074,-73.98193309,21:35.7,48:45.4,00:28.6,09:33.4
1461700,320187,99219,bicycle,TAO,Japanese,Edamame,1,Small Plates,05:07.4,40.76285776,-73.971619,40.78353229,-73.97607764,38:30.0,46:13.0,44:33.0,56:16.8
1309144,87188,46760,car,Momoya,Sushi,Crispy Rice,3,Signature Roll,05:36.2,40.78407726,-73.97762241,40.7699242,-73.9611202,26:48.5,41:41.8,46:02.1,00:56.4
1388047,64618,158962,bicycle,Saigon Vietnamese Sandwich Deli,,,,,05:38.4,40.72019656,-73.99582089,40.738541,-73.988504,50:29.3,01:58.9,22:28.1,26:03.5
1478888,403090,161162,bicycle,La Esquina Taqueria,,La Casa,4,Salads,09:58.8,40.72135375,-73.99752529,40.72092999,-74.0098192,24:18.2,33:20.7,57:10.9,08:41.2
1287923,111356,140684,bicycle,sweetgreen,Salad,District Cobb,1,Signatures,,40.74507859,-73.98882151,40.7443135,-73.9873139,45:29.6,,,38:36.8
1324387,366734,113041,bicycle,California Pizza Kitchen,Pizza,The Original BBQ Chicken Chopped,1,Salads,05:23.2,40.74466624,-73.98334441,40.7814599,-73.9806864,28:34.1,40:00.0,57:49.2,33:21.9
1432626,172730,104533,bicycle,One Lucky Duck - Juice & Takeaway,Vegetarian,Swan Greens,1,Pressed Juices,27:26.4,40.735725,-73.98712647,40.7168165,-74.0056525,45:37.6,58:26.9,20:08.4,35:35.6
1490744,52256,38597,bicycle,Han Dynasty,Chinese,Dan Dan Noodle,1,Noodles,09:51.2,40.732213,-73.988072,40.732288,-73.987752,44:05.2,51:58.4,06:52.1,08:06.6
1348554,78646,22502,bicycle,Juice Press,Juice Bar,Raw Oatmeal,1,Raw Foods,,40.72333972,-73.99457216,40.7219288,-73.9968064,23:33.1,30:30.3,41:53.9,44:31.7
1363094,116448,145425,motorcycle,Food Emporium,,,,,,40.76175596,-73.98618221,40.7664987,-73.9916144,26:08.0,45:15.6,03:05.7,10:48.5
1464579,363496,158758,car,Cafe Mogador,Middle Eastern,Crispy Skin Salmon,1,Entrees,05:28.7,40.727293,-73.984517,40.72748662,-73.99169957,19:05.9,25:25.9,40:05.3,54:14.2
1391875,114410,119813,bicycle,The Meatball Shop,Italian,Chicken,1,Naked Balls,06:10.5,40.72154512,-73.98884243,40.7716264,-73.9810472,52:00.8,29:27.1,36:30.5,07:40.7
1435427,200631,118659,walker,Amy Ruth's,Southern,C. Virginia Fields Carrot Cake,1,Desserts,02:42.0,40.80254961,-73.95023268,40.798558,-73.93488,37:08.2,52:15.5,04:05.4,14:26.7
1370809,156503,59348,walker,Joe's Pizza,Pizza,Plain Cheese,2,By the Slice,,40.73340228,-73.98751098,40.730812,-73.987988,02:46.6,09:12.8,21:02.9,24:39.5
1428293,103210,155879,car,Doughnut Plant Chelsea,Donut,Chocolate Hazelnut,1,Doughseed Doughnuts,,40.74456392,-73.99663005,40.770718,-73.951568,33:53.2,20:19.9,35:09.7,08:35.7
1334725,91817,67899,car,Caf̩ China,Chinese,Pork Pot Stickers,1,Dim Sum,03:47.4,40.749902,-73.982187,40.74012541,-73.99061104,54:59.0,05:01.7,14:18.3,22:28.0
1356681,111909,111793,car,Pio Pio,South American,Fried Yucca,1,Platitos,15:16.2,40.74551114,-73.97760519,40.707769,-74.0098748,10:36.5,32:40.0,40:28.7,00:40.6
1460076,347315,166448,car,Baked by Melissa,Bakery,Cookies & Cream,2,Cupcakes,,40.73555017,-73.99256698,40.725469,-74.005334,37:08.0,44:00.2,57:49.3,17:00.1
1400351,114548,162070,car,Blue Ribbon Fried Chicken,American,The Blue Ribbon,1,Sandwiches,,40.72434,-73.99096,40.7389323,-74.0088234,24:01.8,34:20.2,57:10.2,19:59.5
1439831,395616,144719,bicycle,Parm,Italian,Chicken Parm,1,Sandwiches,08:23.9,40.72301983,-73.995854,40.73986877,-73.98520756,03:10.4,35:10.2,45:05.4,57:59.0
1423863,74762,39733,bicycle,Cafeteria,American,Cafeteria Burger,1,Sandwiches,04:28.9,40.74052771,-73.99808251,40.7513557,-73.9693369,58:09.0,28:58.8,43:49.0,03:09.3
1408995,59765,14610,bicycle,Chipotle Mexican Grill $1.99 Delivery,Mexican,,,,,40.73418043,-73.98907772,40.7040072,-73.986759,30:11.0,,,41:57.0
1399975,339082,120179,car,Parm,Italian,Potatoes,1,Sides,09:10.5,40.72301983,-73.995854,40.7454554,-73.9769235,49:55.6,48:21.4,58:02.3,18:49.8
1375941,54809,131044,bicycle,The Mark Restaurant by Jean-Georges,,,,,,40.77517,-73.963347,40.773515,-73.978841,23:05.1,55:59.2,41:19.7,52:26.2
1378896,61343,43955,bicycle,Levain Bakery,Bakery,Dark Chocolate Chocolate Chip,1,Cookies,,40.77993009,-73.980335,40.7425062,-73.9925644,15:42.2,41:30.4,46:20.4,08:26.8
1472911,294992,108647,bicycle,sweetgreen,Salad,"Apples, Pears + Organic Cheddar",1,Signatures,04:28.8,40.74507859,-73.98882151,40.7355464,-73.9790128,02:35.0,34:59.0,44:23.1,54:42.2
1464098,102691,41408,car,Mighty Quinn's BBQ,BBQ,Half Chicken,1,Meats,,40.72751895,-73.9886713,40.7851086,-73.95690214,46:24.5,04:40.9,17:30.9,41:48.6
1410264,74989,118095,bicycle,Hu Kitchen,Gluten-Free,Butternut Squash Bisque (Dairy Free),1,Soups (M-F 11:30AM-Close),,40.73567676,-73.99382953,40.7251339,-73.9945784,20:32.5,41:49.3,01:38.6,13:22.9
1382327,114085,8625,bicycle,Blue Ribbon Sushi Bar & Grill,Japanese,Hijiki,1,Appetizers,07:21.0,40.76765291,-73.98292546,40.764469,-73.974488,54:45.1,24:18.4,35:38.4,43:21.4
1469251,106478,52826,bicycle,Lure Fishbar,Seafood,Spicy Big Eye Tuna,1,Rolls: Cut or Hand,05:14.5,40.72463457,-73.99840236,40.7262236,-73.9931178,28:25.0,27:57.6,47:47.6,53:27.9
1356137,82041,133627,bicycle,Sushi of Gari Tribeca,Japanese,Sea Urchin,3,Nigiri Sushi,05:39.6,40.71672576,-74.00825065,40.720479,-74.001549,42:19.0,45:15.2,06:05.4,15:08.7
1383274,276431,23359,bicycle,The Meatball Shop,Italian,Chicken Hero,1,Heroes,03:19.1,40.74596311,-74.00169729,40.7564642,-73.99728,20:52.9,45:06.1,53:30.2,04:52.3
1485327,266450,125052,bicycle,Katz's Delicatessen,,Chicken Noodle Soup,1,Soups,,40.72230707,-73.98735166,40.7243773,-73.9974868,10:06.6,21:06.7,49:26.8,04:14.6
1272867,141449,143261,bicycle,Luke's Lobster,Seafood,Lobster Roll,1,Rolls,05:52.6,40.77483281,-73.9544744,40.7741339,-73.964082,43:53.8,58:01.0,05:21.5,13:52.1
1381697,61388,154545,bicycle,Five Guys Burgers and Fries,Burger,Cheeseburger,1,Burgers,,40.76252453,-73.97696,40.76169,-73.961679,40:49.4,43:14.1,53:04.3,07:12.3
1486800,404787,142236,car,Pizza Hut,Pizza,Buffalo Mild,1,Wings,22:25.5,40.74962,-73.991615,40.67587634,-74.00708526,49:44.9,49:26.6,27:16.4,09:50.8
1413425,256839,163828,scooter,Clinton St. Baking Co. & Restaurant,,Buttermilk Biscuit Sandwich,1,Brunch,03:28.4,40.721294,-73.983994,40.7347101,-73.9768136,54:28.6,58:16.6,19:05.9,39:10.5
1287281,209418,3296,bicycle,Izakaya Ten,Japanese,Tontoro,2,Meat,05:00.0,40.74721709,-74.00456083,40.78280437,-73.98386086,44:33.1,45:49.6,06:08.2,24:35.6
1377135,50242,152741,car,Veniero�۪s Pasticceria & Caff̩,Bakery,Chocolate Volcano,2,Cake Slices To Go,,40.72957503,-73.98444632,40.749419,-73.973786,05:54.4,12:59.6,21:54.9,34:32.4
1341364,100738,157975,bicycle,Mari Vanna,Eastern European,Homemade Blinis with Red Caviar,1,Hot Appetizers,16:22.0,40.73876871,-73.98864156,40.747098,-73.986641,18:11.5,25:48.3,04:08.6,20:23.3
1329305,64141,154990,bicycle,Spreads,,Butternut Squash,2,Sides,03:31.3,40.74456134,-73.98311485,40.773312,-73.96172,26:59.1,30:18.6,38:08.7,57:21.9
1470058,345783,64297,bicycle,Max Brenner,Dessert,Chocolate Chunks Pizza,1,Sweet Icons,,40.73441062,-73.99081662,40.7376094,-73.9737895,52:37.5,50:15.8,12:35.0,29:12.5
1436670,271149,73175,bicycle,Party City,,,,,,40.75123963,-73.99180412,40.7692356,-73.9558402,52:38.8,59:15.4,44:38.7,06:21.2
1435688,50323,47407,bicycle,Rubirosa,Italian,Large Vodka,1,Pizza,03:00.0,40.72274859,-73.99606192,40.72199,-73.996867,45:26.9,,,23:43.7
1302120,107909,148268,bicycle,Shake Shack,Burger,Fries,1,Fries,,40.74088436,-73.98819868,40.7342199,-73.9902554,16:04.2,16:42.8,50:42.7,57:46.4
1418310,354016,59348,walker,Gramercy Cafe,American,Half Pound Beefburger,1,Char-Broiled Burgers and The Carving Board,03:06.3,40.73524877,-73.98590405,40.7233295,-73.9915018,54:05.8,58:28.2,10:48.3,21:22.0
1490865,62730,151073,bicycle,Westville Hudson,American,Veggie Burger,1,Burgers,11:12.1,40.72703111,-74.00751114,40.720116,-73.999297,55:06.9,02:22.6,18:42.6,25:26.6
1382224,317794,122096,car,The Meatball Shop,Italian,Classic Beef,1,Naked Balls,04:36.7,40.72154512,-73.98884243,40.73281322,-73.98694996,48:15.9,19:33.2,31:23.2,46:02.6
1307045,72757,66416,bicycle,The Mercer Kitchen,,Fresh Fruit Plate,1,Breakfast (Fruit and Yogurt),,40.72474364,-73.99866156,40.7332693,-74.0021511,55:35.5,55:35.3,14:25.3,24:54.1
1448376,359568,152741,car,Maison Ladur̩e,Dessert,Cafe,2,Macaroons (Individual),,40.77067423,-73.96611476,40.7731091,-73.9592289,23:47.1,26:59.3,43:49.2,49:58.8
1403752,150865,114469,bicycle,Vanessa's Dumpling House,Chinese,Pancake w/ Szechaun Style Meat Sauce,1,Sesame Pancake Sandwiches,,40.71830136,-73.99192997,40.7324282,-74.0080594,45:53.8,52:59.9,17:33.8,28:42.4
1392326,385374,35445,bicycle,Yerba Buena,,Atun,1,Ceviches,05:30.7,40.73598619,-74.00086519,40.7366126,-73.9968933,26:25.9,53:41.7,03:30.9,15:37.5
1390196,110692,104954,bicycle,Roosevelt Hotel,,,,,,40.75485638,-73.97741579,40.780472,-73.98362,01:32.3,01:42.1,09:32.1,27:28.0
1318193,114085,101359,bicycle,Hatsuhana,Sushi,California,1,Rolls / Handrolls,14:28.7,40.75695307,-73.97723214,40.7442036,-73.9853586,43:16.5,,,31:42.0
1413257,133252,38707,bicycle,Juice Press,Juice Bar,Doctor Earth Juice,2,Cold Pressed Organic Juice Formulas,,40.76344628,-73.96523085,40.755778,-73.969961,45:37.7,57:22.6,07:44.4,19:12.2
1295352,105277,149328,car,Juice Generation,Juice Bar,Joyful Almond,1,Protein Smoothies,,40.77725923,-73.95521879,40.778805,-73.9555868,29:41.2,,,58:02.3
1292583,337525,142394,bicycle,TAO,Japanese,Pad Thai Noodles,1,Sophisticated Noodles and Rice,10:28.6,40.76285776,-73.971619,40.7640334,-73.9770219,59:23.2,12:40.3,28:00.3,40:00.1
1375309,155124,33897,bicycle,The Meatball Shop,Italian,Spaghetti,1,Stick To Your Bones,03:55.3,40.74596311,-74.00169729,40.7443781,-73.990925,20:50.4,31:19.4,42:09.4,52:08.4
1288050,42461,28765,bicycle,Melt Shop,American,Shakes,1,Shakes,07:52.9,40.74460714,-73.99074197,40.735576,-74.007376,58:37.6,10:09.4,25:22.9,39:53.1
1278745,207281,52826,bicycle,Shake Shack,Burger,Fries,1,Fries,,40.74088436,-73.98819868,40.7283095,-73.9943131,01:37.3,04:33.7,41:23.5,47:47.9
1337391,372415,36664,bicycle,Five Guys Burgers and Fries,Burger,Bacon Cheeseburger,1,Burgers,,40.80440427,-73.96643044,40.808164,-73.9646964,24:29.5,17:37.1,30:26.4,36:13.3
1296517,261371,125589,bicycle,Shake Shack,Burger,DogMeister,1,Flat Top Dogs,,40.71527933,-74.01486039,40.7076019,-74.0128495,36:53.8,45:56.5,13:21.5,26:00.1
1399015,363013,3296,bicycle,Momofuku Milk Bar,Dessert,3 Cookies,1,Cookies,,40.71404731,-73.95492107,40.7073449,-73.953201,21:36.8,28:52.0,43:12.3,47:32.9
1275581,318451,119255,walker,ilili Restaurant,Middle Eastern,Tabbouleh,1,Salad,13:05.6,40.74418795,-73.98753094,40.7233295,-73.9915018,43:48.6,09:21.2,39:16.2,57:32.5
1411148,163764,122124,bicycle,Duane Reade,Drug Store,,,,,40.770845,-73.95979,40.7707089,-73.961696,49:14.0,51:44.2,14:00.2,16:33.8
1290039,177078,69889,bicycle,Momofuku Milk Bar,Dessert,B'day Cake Truffles,1,Cake Truffles,,40.73179547,-73.98567259,40.711346,-74.0164356,23:49.3,23:26.1,13:29.9,30:59.8
1389613,41096,108004,bicycle,Momofuku Noodle Bar,,Ginger Scallion Noodles,1,Bowls,,40.7291104,-73.98424546,40.73479391,-74.00463359,55:06.9,57:30.3,33:57.4,46:52.1
1286581,52087,48603,bicycle,sweetgreen,Salad,Guacamole Greens,1,Signatures,03:25.3,40.72132319,-74.00973201,40.723534,-74.009071,48:21.8,48:49.9,56:41.4,00:02.5
1376461,120353,116141,bicycle,Lure Fishbar,Seafood,Spicy Big Eye Tuna,1,Rolls: Cut or Hand,08:34.5,40.72463457,-73.99840236,40.7062843,-74.016943,09:25.3,16:02.9,44:22.6,08:58.8
1388051,195723,116438,bicycle,Caracas Arepa Bar,South American,Tequenos,1,Sidekicks,05:50.0,40.72681,-73.985329,40.7168165,-74.0056525,51:33.7,15:39.0,24:58.1,37:15.7
1395298,157297,104533,bicycle,Duane Reade,Drug Store,,,,,40.74586844,-73.97830539,40.7433809,-73.9742625,59:56.0,24:32.2,35:52.2,43:09.4
1345239,108659,108444,bicycle,Northern Spy Food Co. (ARCHIVED),Breakfast,Kale Salad,1,Brunch Mains,04:56.1,40.728863,-73.980763,40.720588,-73.979395,30:51.2,39:07.1,50:36.6,01:33.1
1317540,61588,46602,bicycle,Magnolia Bakery,Dessert,,,,,40.75928419,-73.98054374,40.765213,-73.975668,49:45.5,05:54.4,16:45.9,31:05.5
1302914,72639,46760,car,Peacefood Cafe,Vegan,Soup of the Day,1,Extras,10:40.0,40.78516004,-73.97691647,40.780897,-73.958621,43:35.7,03:51.9,11:11.8,21:28.9
1456743,49583,153533,bicycle,Hu Kitchen,Gluten-Free,1/4 Organic Rotisserie Chicken W/ 2 Sides,1,"Lunch + Dinner (M-F 11:30a-Close, Sa-Su 12p-Close)",,40.73567676,-73.99382953,40.721935,-73.988003,19:09.2,23:14.2,35:33.5,47:31.9
1460076,347315,166448,car,Baked by Melissa,Bakery,Red Velvet,1,Cupcakes,,40.73555017,-73.99256698,40.725469,-74.005334,37:08.0,44:00.2,57:49.3,17:00.1
1403006,69039,165830,van,Reserve Cut,,,,,25:49.2,40.70602646,-74.01177049,40.791242,-73.953132,05:26.5,34:31.6,04:51.0,30:05.0
1328666,58675,142491,bicycle,Brooklyn Bagel & Coffee Co.,Breakfast,Big Hand Rolled Ketlleboiled Bagels,2,Hand Rolled Waterboiled Bagels,,40.74627906,-73.99794996,40.743635,-74.006331,13:03.7,24:50.0,35:39.8,45:15.9
1312384,41378,149967,bicycle,Starbucks,Coffee,,,,,40.73001497,-73.99150372,40.727405,-73.991802,31:10.6,53:00.1,10:20.1,17:28.3
1348802,303548,118805,bicycle,Shake Shack,Burger,Fries,1,Fries,,40.74088436,-73.98819868,40.7391917,-73.9873264,48:03.6,04:50.1,54:37.6,57:55.0
1305709,97806,118095,bicycle,Shake Shack,Burger,Hamburger,1,Burgers,,40.75845677,-73.98914047,40.764787,-73.982596,18:50.3,36:49.5,05:39.6,14:05.0
1474704,322162,118707,car,The Meatball Shop,Italian,Classic Beef,1,Naked Balls,07:22.4,40.77149125,-73.95633415,40.7638848,-73.9707834,36:58.5,20:53.1,31:12.9,42:13.5
