,delivery_id,customer_id,courier_id,vehicle_type,pickup_place,place_category,item_name,item_quantity,item_category_name,how_long_it_took_to_order,pickup_lat,pickup_lon,dropoff_lat,dropoff_lon,when_the_delivery_started,when_the_courier_arrived_at_pickup,when_the_courier_left_pickup,when_the_courier_arrived_at_dropoff,distance_crossed
5127,1293239,101202,139613,car,Burger Joint,Burger,Hamburger,1.0,Menu,06:08.5,40.76407583,-73.97863253,40.77612675,-73.97609461,00:05:32.400000,00:22:42.300000,00:39:01.600000,00:51:27.900000,1.3552930958382048
5132,1303146,363691,120531,car,RedFarm Broadway,Chinese,RedFarm Chicken Salad,1.0,Starters & Salads,04:35.2,40.7821167,-73.9807391,40.7319594,-73.9962275,00:00:38.400000,00:20:06,00:29:10.200000,00:56:18.600000,5.721423750961618
5135,1309029,365225,86938,car,Luke's Lobster,Seafood,Blueberry Crumble Bar,1.0,Extras,04:52.6,40.77483281,-73.9544744,40.7798,-73.957061,00:06:30,00:08:09,00:16:48.700000,00:24:53.300000,0.5932506715820103
5139,1324575,52832,69993,bicycle,Han Dynasty,Chinese,Dumplings in Chili Oil,1.0,Hot Appetizers,03:12.3,40.732213,-73.988072,40.776967,-73.956245,00:11:43.500000,00:20:29.300000,00:29:18.300000,00:49:20.100000,5.650085148261357
5142,1299168,270525,60761,bicycle,The Smile,American,Latte,2.0,Coffee & Drinks,02:12.9,40.72641318,-73.99382114,40.7260641,-73.9897793,00:15:03.300000,00:15:28.700000,00:33:16.100000,00:39:49.600000,0.3436574411606636
5143,1356812,97079,8625,bicycle,Benihana,Japanese,Hibachi Chicken Rice,1.0,Side Orders,03:58.6,40.76316588,-73.97701978,40.76460273,-73.98010481,00:21:25.300000,00:37:29.400000,00:00:19.900000,00:05:52.800000,0.30546933139515065
5147,1404138,135970,44356,bicycle,Momoya,Sushi,Miso,1.0,Soup,06:26.5,40.78407726,-73.97762241,40.7606331,-73.9994245,00:00:08.400000,00:59:59.600000,00:19:19,00:36:09.700000,3.1884003580919407
5148,1367199,47594,30905,car,California Pizza Kitchen,Pizza,Sesame Ginger Chicken Dumplings,1.0,Appetizers,10:30.0,40.74466624,-73.98334441,40.780774,-73.9542921,00:17:11.800000,00:58:54.100000,00:05:44.400000,00:31:45.300000,4.700592214891793
5149,1320163,204102,19432,car,Rubirosa,Italian,Pasta e Fagioli Soup,1.0,Appetizers,04:42.0,40.72274859,-73.99606192,40.7217888,-74.0111321,00:03:36.100000,00:05:18.800000,00:22:09,00:38:34.600000,1.2776929422178405
5150,1340268,301708,122837,bicycle,2nd Ave Deli,Deli,French Fries,1.0,Vegetables and Sides,06:18.1,40.74529931,-73.97913758,40.759628,-73.966793,00:16:59.300000,00:36:02,00:42:52.100000,00:53:47.700000,1.9022789336064008
5154,1348442,232359,44356,bicycle,The Meatball Shop,American,Simple Salad,1.0,Green Market,05:04.9,40.73613088,-74.0006483,40.7407722,-74.0010762,00:12:21.200000,00:18:59.500000,00:40:49.400000,00:47:41.800000,0.5166789995340385
5162,1400408,97079,23359,bicycle,Benihana,Japanese,Spicy Hibachi Chicken,1.0,Lunch Entrees,13:43.5,40.76316588,-73.97701978,40.76460273,-73.98010481,00:28:20.100000,00:52:39.400000,00:35:46.300000,00:41:00.300000,0.30546933139515065
5168,1362559,115238,30905,car,Nobu Next Door,Sushi,California Roll,1.0,Dinner Sushi Rolls,05:49.8,40.71938641,-74.0086925,40.7355881,-74.0035423,00:14:26.500000,00:31:45.900000,00:52:35.800000,00:59:02,1.8510372676958422
5169,1309453,111411,46764,bicycle,Blue Ribbon Sushi,Japanese,Wakame,1.0,Salads,06:18.8,40.72610966,-74.00249186,40.7460903,-73.9789781,00:13:20.100000,00:30:33.300000,00:09:26.200000,00:27:59.400000,2.9779517951635532
5171,1322016,333127,142140,car,Empanada Mama (closed),Mexican,Broccoli and Cheese,1.0,Corn Flour,03:37.2,40.764217,-73.988321,40.74794536,-73.97885433,00:19:59.500000,00:27:06.800000,00:35:08.200000,00:51:46.700000,1.9758877235609844
5173,1445286,246977,71148,bicycle,Luke's Lobster,Seafood,Crab Roll,1.0,Rolls,05:51.7,40.726823,-73.98547098,40.7324282,-74.0080594,00:07:22.300000,00:12:47.100000,00:26:38.600000,00:51:56.600000,2.0071795175969
5175,1275043,105138,46764,bicycle,Han Dynasty,Chinese,Mixed Vegetable Tofu Soup,1.0,Soups,04:52.1,40.732213,-73.988072,40.727405,-73.991802,00:38:02.800000,00:58:58.700000,00:20:49.100000,00:27:26.400000,0.6199695545012007
5187,1392227,311906,154377,car,Brother Jimmy's BBQ,BBQ,Southern Style Ribs,1.0,BBQ Platters,09:29.8,40.74448892,-73.98093396,40.848324,-73.940635,00:18:17.500000,00:30:44.500000,00:06:04.200000,00:35:20.500000,12.021974170421087
5195,1386619,62667,154545,bicycle,Lucky's Famous Burgers,Burger,Chicken Fingers,1.0,Lucky's Fries & Sides,07:25.9,40.74513125,-73.99815655,40.7640214,-73.9621214,00:53:20.600000,00:59:38,00:09:58.200000,00:10:28.200000,3.696024640920862
5207,1415216,106940,118707,car,Sushi of Gari 46,Sushi,Fresh Vegetable Salad,1.0,Salads,07:13.5,40.76065444,-73.98958275,40.7436173,-74.0064004,00:33:54.600000,00:48:19.200000,00:08:09.800000,00:21:51.900000,2.365713815617047
5210,1275452,76942,86938,car,California Pizza Kitchen,Pizza,Chicken Tequila Fettuccine,1.0,Pastas,06:47.3,40.74466624,-73.98334441,40.7520764,-74.0010156,00:27:43.200000,00:52:51.900000,00:07:44.200000,00:22:04,1.7042399330443196
5219,1400907,345429,47756,bicycle,Burger Joint,Burger,French Fries,1.0,Menu,04:31.4,40.76407583,-73.97863253,40.7656183,-73.9767,00:06:13.700000,00:15:11.800000,00:42:01.200000,00:54:06.600000,0.23656903101316484
5220,1488852,41907,113822,bicycle,Hatsuhana,Sushi,King Crab,1.0,Rolls / Handrolls,09:17.2,40.75695307,-73.97723214,40.763269,-73.963113,00:04:41.400000,00:09:38.500000,00:31:58.300000,00:46:25.700000,1.3832226345439838
5232,1424627,52832,152741,car,TAO,Japanese,Molten Chocolate Cake,1.0,Desserts,07:08.8,40.76285776,-73.971619,40.778028,-73.953851,00:00:44.900000,00:09:42.100000,00:38:31.600000,00:51:56.200000,2.255726389382844
5235,1340513,108659,3296,bicycle,Osteria Morini,Italian,Torcia,1.0,Pasta,06:02.1,40.72195256,-73.997737,40.720588,-73.979395,00:48:54,00:54:10.700000,00:12:20.800000,00:22:17.100000,1.5570812196831902
5239,1332223,371590,137090,bicycle,The Meatball Shop,Italian,Simple Salad,1.0,Green Market,06:32.7,40.71811007,-73.95754527,40.689053,-73.9916388,00:04:24.100000,00:22:44.800000,00:52:07.100000,00:57:03.700000,4.325919313985836
5244,1324794,140854,157659,car,Samurai Mama,Japanese,Salmon Negi,1.0,Sushi,06:13.5,40.71413223,-73.96021431,40.7292489,-73.9541199,00:06:57.900000,00:17:47.500000,00:31:35.600000,00:45:53.100000,1.7558779083610632
5249,1448345,99918,31230,car,Pio Pio,South American,Saffron Rice,1.0,Platitos,07:30.2,40.74551114,-73.97760519,40.7375089,-73.9738089,00:20:28.600000,00:29:33.300000,00:39:28.800000,00:50:07.700000,0.9447195927811662
5257,1285021,92726,65288,bicycle,Sarabeth's East,American,Cheese Omelette,1.0,Eggs & Omelettes,02:41.8,40.78487734,-73.95592661,40.777341,-73.943522,00:08:57.500000,00:10:25.100000,00:38:44.500000,00:51:53.400000,1.340467455341162
5266,1287281,209418,3296,bicycle,Izakaya Ten,Japanese,Tako Wasa,2.0,Tidbits,05:00.0,40.74721709,-74.00456083,40.78280437,-73.98386086,00:44:33.100000,00:45:49.600000,00:06:08.200000,00:24:35.600000,4.321175368458437
5271,1476631,399729,32580,bicycle,Blue Ribbon Sushi,Japanese,Ebi Shumai,3.0,Appetizers,07:40.5,40.72610966,-74.00249186,40.7200729,-74.0008091,00:45:50,00:48:02.800000,00:15:06.100000,00:20:47,0.6852831493629833
5272,1416677,47280,108004,bicycle,Rubirosa,Italian,Rubirosa Antipasto,1.0,Appetizers,05:12.9,40.72274859,-73.99606192,40.724888,-74.010099,00:27:16.900000,00:43:07.500000,00:00:56.200000,00:12:13.800000,1.2094913767480244
5274,1402040,68164,111793,car,RedFarm Hudson,Chinese,Three Chili Chicken,1.0,Mains,07:05.7,40.73421385,-74.00620203,40.7261199,-73.9840137,00:12:23.400000,00:30:23.100000,00:40:42.300000,00:55:22,2.0787740114487567
5277,1360886,234089,69993,bicycle,Blue Ribbon Sushi,Japanese,San Daikon,1.0,Salads,03:56.5,40.72610966,-74.00249186,40.7200779,-74.0077964,00:05:01,00:22:01.700000,00:29:52.700000,00:35:25.600000,0.8059186102122731
5282,1300661,60679,152370,motorcycle,Vezzo Thin Crust Pizza,Italian,Classica,1.0,House Pies,07:32.2,40.74448928,-73.98132205,40.76407,-73.9642266,00:37:13.800000,00:57:26.700000,00:07:35.800000,00:23:46.200000,2.6100305346567967
5284,1375797,367591,158500,bicycle,Taro Sushi,Sushi,Uni,2.0,A La Carte Sushi & Sashimi,07:04.1,40.67969421,-73.97425175,40.68801313,-73.97925599,00:10:31.600000,00:35:05.300000,00:43:55.100000,00:54:05.400000,1.0160528923323744
5286,1375923,382011,72480,car,S'MAC,American,Soda,1.0,Cold Beverages,13:11.8,40.73034018,-73.98399353,40.778345,-73.96224,00:22:57.600000,00:57:52.400000,00:07:08,00:31:53.600000,5.638534230848844
5287,1450529,88463,149651,bicycle,Taim Falafel and Smoothie Bar,Food Truck,Coke,1.0,Cold Drinks & Soda,03:16.5,40.73595141,-74.00176042,40.75292249,-74.00385974,00:36:41.300000,00:57:48.200000,00:06:37.300000,00:22:25.600000,1.8929432230381567
5290,1410152,92365,61900,bicycle,sweetgreen,Salad,Organic Lentil Chickpea (Big),1.0,Soup,07:23.0,40.72132319,-74.00973201,40.721988,-74.001215,00:04:29.400000,00:20:20.900000,00:26:40.900000,00:48:09.300000,0.7233634596816189
5299,1441275,97346,39733,bicycle,RedFarm Hudson,Chinese,Four Mushroom Dumplings (4),1.0,Dim Sum,05:04.8,40.73421385,-74.00620203,40.7455209,-73.990467,00:08:58.900000,00:29:22.700000,00:42:36.600000,00:57:16.700000,1.8283934890722515
5303,1314834,77371,119813,bicycle,Blue Ribbon Sushi Bar & Grill,Japanese,Wild Mushroom Roast,2.0,Vegetables,12:23.5,40.76765291,-73.98292546,40.777954,-73.959343,00:28:52,00:44:38.300000,00:05:59.900000,00:19:10,2.2961509240060933
5305,1319803,264707,123581,bicycle,TAO,Japanese,Bamboo Steamed Vegetable Dumplings with Crunchy Cucumbers,1.0,Dumplings,03:01.1,40.76285776,-73.971619,40.7412607,-74.0002077,00:09:22.600000,00:27:37.800000,00:37:57.800000,00:56:26.300000,3.4030697494558804
5313,1461147,114234,7833,bicycle,The Meatball Shop,Italian,Chicken,1.0,Naked Balls,03:26.8,40.72154512,-73.98884243,40.7371709,-73.979949,00:01:25.700000,00:06:45,00:22:04.700000,00:30:26.900000,1.890886546191259
5315,1302442,81110,40526,bicycle,Han Dynasty,Chinese,Dry Pepper Chicken Wings,1.0,Hot Appetizers,07:11.5,40.732213,-73.988072,40.7427331,-73.9807431,00:53:16.300000,00:57:28.600000,00:23:48.900000,00:34:28.200000,1.3221306505218113
5318,1344374,81591,150116,car,The Grey Dog - University,Coffee,Herb Goat Cheese,1.0,Michigan Sandwiches,03:33.9,40.73378729,-73.99303526,40.74427388,-73.98045875,00:03:22.500000,00:31:08.900000,00:38:29,00:52:36.900000,1.5762534520350926
5320,1415600,276628,120179,car,Momoya,Sushi,Crispy Rice,1.0,Signature Roll,16:43.4,40.78407726,-73.97762241,40.784169,-73.9479526,00:30:44.500000,00:36:29.300000,00:05:50,00:31:23.500000,2.5044225418049195
5323,1363287,234560,102353,car,Mile End Deli,Deli,Pickle,1.0,Dinner Sides,12:18.2,40.68749724,-73.98718386,40.684222,-74.003335,00:52:24.800000,00:58:48.100000,00:12:37.100000,00:21:36,1.4129247101506184
5328,1302051,44367,3592,bicycle,Rubirosa,Italian,Calamari Fritti,1.0,Appetizers,05:40.5,40.72274859,-73.99606192,40.74594477,-73.98053969,00:08:11.400000,00:09:06.200000,00:41:39.300000,00:56:14.200000,2.8904206423777334
5334,1480981,87188,158266,scooter,Momoya,Sushi,Uni,1.0,A La Carte Sushi or Sashimi,17:08.5,40.78407726,-73.97762241,40.7699242,-73.9611202,00:28:49.200000,00:54:04.200000,00:10:50.300000,00:20:48.700000,2.100214653223787
5336,1374803,60052,161162,bicycle,RedFarm Broadway,Chinese,Spicy Crispy Beef,1.0,Starters & Salads,15:18.0,40.7821167,-73.9807391,40.759071,-73.975954,00:14:42.900000,00:15:12.600000,00:02:03.100000,00:21:21.400000,2.590902733573561
5341,1407768,388277,79598,bicycle,sweetgreen,Salad,Kale Caesar,1.0,Signatures,07:23.5,40.72132319,-74.00973201,40.728616,-74.0079583,00:24:34.200000,00:49:45,00:03:35.400000,00:12:38,0.8236032212145564
5347,1382785,198194,47204,bicycle,Prince Street Pizza,Pizza,Mercer Margherita,1.0,The Original SOHO Squares,04:01.5,40.72307952,-73.99461508,40.75295927,-74.00387189,00:39:36.400000,00:43:15.800000,00:04:36.200000,00:29:11.100000,3.4089928057743544
5349,1292684,347263,114469,bicycle,Blossom Restaurant,Vegetarian,Blossom Burrito,1.0,Entrees,27:06.3,40.74540596,-74.002022,40.7356342,-74.0050767,00:23:25.200000,00:52:34.400000,00:23:46.200000,00:29:42.900000,1.1153951718638573
5357,1424644,93212,116326,car,sweetgreen,Salad,Guacamole Greens,1.0,Signatures,07:57.9,40.74507859,-73.98882151,40.74613158,-73.99467758,00:02:22.800000,00:17:55.500000,00:26:47.800000,00:35:16.800000,0.5082260624726619
5359,1423234,111016,132101,truck,Prince Street Pizza,Pizza,Spicy Spring,1.0,The Original SOHO Squares,05:38.0,40.72307952,-73.99461508,40.7449871,-73.9772984,00:07:20.300000,00:20:55.400000,00:36:42.900000,00:55:31.100000,2.8387140280057537
5363,1294741,113926,112257,bicycle,Han Dynasty,Chinese,Spicy Beef Noodle Soup,1.0,Noodles,01:57.4,40.732213,-73.988072,40.7389899,-74.001095,00:00:57.100000,00:10:51.300000,00:20:41.500000,00:29:10.100000,1.3328491657800712
5368,1299270,255435,59184,car,Westville Hudson,American,Greek Salad,1.0,Salads,11:37.0,40.72703111,-74.00751114,40.7435682,-73.9724053,00:39:08.500000,00:47:43,00:10:02.800000,00:28:14.800000,3.488004422632326
5376,1461736,99621,146883,bicycle,Jack's Wife Freda,Mediterranean,Chopped Salad,2.0,Sides,05:08.0,40.72198995,-73.9977479,40.723838,-74.0109219,00:40:40.100000,00:56:23.700000,00:06:44.100000,00:23:26.500000,1.131787424403686
5380,1356145,156298,64664,bicycle,Candle Cafe West,Vegetarian,Market Plate,1.0,Market Plate,13:00.5,40.79039976,-73.97471256,40.77732956,-73.95180815,00:45:25.500000,00:53:11.400000,00:07:01.700000,00:22:54.600000,2.417544009073074
5383,1435427,200631,118659,walker,Amy Ruth's,Southern,The Bishop Charles Reed,1.0,Waffles,02:42.0,40.80254961,-73.95023268,40.798558,-73.93488,00:37:08.200000,00:52:15.500000,00:04:05.400000,00:14:26.700000,1.369317760050434
5391,1281422,94167,57496,bicycle,Dos Caminos,Mexican,Chicken Taquitos,1.0,Dinner Bocaditos / Starters,18:29.6,40.74056694,-74.00542734,40.7469815,-73.9966167,00:32:19,00:58:42.400000,00:16:15.700000,00:22:58.200000,1.0301313697302337
5403,1325129,41991,108647,bicycle,Blue Ribbon Sushi Bar & Grill,Japanese,Edamame,1.0,Appetizers,12:20.8,40.76765291,-73.98292546,40.763269,-73.963113,00:01:43.800000,00:23:34.100000,00:38:53.500000,00:49:00.300000,1.7422198946573828
5411,1475450,70564,134198,bicycle,Jack's Wife Freda,Mediterranean,Tuna Salad,3.0,Salads,14:28.3,40.72198995,-73.9977479,40.724515,-74.001426,00:47:21.200000,00:56:17.400000,00:20:37,00:31:30.700000,0.41855762953868364
5412,1282907,52832,104533,bicycle,Dos Caminos,Mexican,Dos Enchiladas,1.0,Dinner Especialidades Del La Casa / House Specialties,07:32.9,40.75557964,-73.97086143,40.778028,-73.953851,00:02:44.700000,00:25:21.500000,00:38:42.300000,00:54:33.100000,2.876999960723673
5422,1488897,61181,157415,car,The Meatball Shop,Italian,Ice Cream Sandwich,1.0,Desserts,05:41.5,40.72154512,-73.98884243,40.739192,-73.987326,00:08:17.700000,00:08:49.200000,00:29:08,00:40:45.500000,1.963845697512907
5429,1389904,314735,30743,bicycle,sweetgreen,Salad,Organic Butternut Squash (Small),1.0,Soup,10:28.1,40.74507859,-73.98882151,40.74009184,-73.98751686,00:26:08.100000,00:32:07.700000,00:51:58.400000,00:57:03.700000,0.5646302524655674
5430,1388461,250494,142301,bicycle,The Meatball Shop,Italian,Rigatoni,1.0,Stick To Your Bones,12:23.4,40.72154512,-73.98884243,40.72388461,-73.99931685,00:00:29,00:08:31.300000,00:25:52.600000,00:33:58.400000,0.9222967168374286
5438,1400884,287666,164384,car,Caf̩ China,Chinese,Savory Tofu & Celery Shoots,1.0,Cold Dishes,06:02.0,40.749902,-73.982187,40.808164,-73.9646964,00:04:42.800000,00:16:49.200000,00:22:09.700000,00:47:57.100000,6.636305641150289
5440,1469110,62572,22502,bicycle,Lure Fishbar,Seafood,Lure House Roll,1.0,Specialty Rolls,04:36.1,40.72463457,-73.99840236,40.726622,-74.003891,00:55:26.700000,00:58:07.400000,00:21:14.700000,00:29:21.900000,0.5135409710326527
5452,1415630,65009,99219,bicycle,Blue Ribbon Sushi Izakaya,Japanese,Rock Shrimp & Crispy Garlic Teriyaki,1.0,Kushi Yaki (Skewers),07:49.4,40.72197958,-73.98814821,40.739192,-73.987326,00:34:44.700000,00:45:40.700000,00:18:00.700000,00:34:30.400000,1.912678505415818
5457,1462752,348096,32580,bicycle,sweetgreen,Salad,Organic Lentil Chickpea (Small),1.0,Soup,07:13.3,40.72132319,-74.00973201,40.72086618,-74.00172874,00:37:33,00:50:50.100000,00:30:40.200000,00:38:05.600000,0.6780888287931025
5465,1349082,375343,32580,bicycle,Veselka,Russian,Matzoh Ball Soup,1.0,Homemade Soups,06:17.9,40.72913623,-73.98697151,40.73285703,-73.99627512,00:09:20.400000,00:10:08.100000,00:18:57.900000,00:25:05.400000,0.887929849395563
5466,1431459,48282,172686,bicycle,The Meatball Shop,American,Saut̩ed Broccoli,1.0,Green Market,08:22.2,40.73613088,-74.0006483,40.731505,-73.9899313,00:41:31.300000,00:58:39,00:12:29.200000,00:24:04.200000,1.0408861607755728
5472,1369301,88629,140096,bicycle,The Grey Dog - Mulberry,Coffee,Grilled Chicken &  Palm Salad,1.0,Salads,07:03.0,40.723096,-73.995774,40.7364611,-73.9815012,00:14:07.400000,00:29:33.100000,00:37:05.300000,00:48:06.600000,1.9122183885869428
5484,1356923,131093,127402,scooter,Asuka Sushi,Sushi,Chocolate Souffle,1.0,Dessert,03:20.2,40.74552087,-73.99890832,40.744918,-73.977683,00:32:55.100000,00:54:14.500000,00:08:34.700000,00:27:30.600000,1.7939047534216486
5493,1423636,221394,91932,bicycle,Cafe Habana,Mexican,Fish Tacos,1.0,Entrees,05:25.0,40.7228417,-73.99411647,40.7280115,-73.9938714,00:39:33.800000,00:41:50,00:54:11,00:59:25.800000,0.5744722948313351
5495,1422231,167986,39733,bicycle,J. G. Melon,Burger,Cheeseburger,1.0,Main Menu,14:07.6,40.77113521,-73.9596231,40.7778882,-73.9594553,00:05:28.900000,00:17:52.600000,00:35:48.300000,00:47:53.200000,0.7500502981231676
5502,1365815,356746,140794,walker,Taim Falafel and Smoothie Bar,Food Truck,Falafel Platter,1.0,Platters,11:08.7,40.73595141,-74.00176042,40.74628333,-74.00869169,00:06:24.500000,00:16:34.300000,00:33:54.200000,00:48:05.600000,1.2880790979554995
5509,1463653,371415,86938,car,Rubirosa,Italian,Large Classic,1.0,Lunch and Dinner Pizza,07:41.8,40.72274859,-73.99606192,40.7438455,-73.9876416,00:19:40.600000,00:41:04,00:10:56.200000,00:22:59.100000,2.44838362407819
5531,1469962,334373,61900,bicycle,Tamarind TriBeCa,Indian,Goat Biryani,1.0,Basmati Degh Rice,01:40.0,40.71926893,-74.00874988,40.735597,-74.00909,00:38:45.300000,00:46:01.500000,00:02:51.300000,00:23:11.600000,1.8134376722857621
5535,1292148,84045,30743,bicycle,Barbounia,Mediterranean,Turkey Bacon,1.0,Brunch Sides,03:25.0,40.73823004,-73.98783237,40.742249,-73.9821319,00:52:58,00:57:12.100000,00:13:02,00:19:59.700000,0.6565176326132718
5547,1475520,117810,104533,bicycle,Momoya,Sushi,Spicy Shrimp Tempura,1.0,Hot Appetizer,10:08.8,40.78407726,-73.97762241,40.7843123,-73.951934,00:53:46.900000,00:55:37.700000,00:21:19.900000,00:30:36.400000,2.1684902101436445
5551,1272737,180618,143261,bicycle,Bareburger,Burger,Caesar,1.0,Bare Salads,05:25.7,40.7684888,-73.95518219,40.7698365,-73.9664884,00:19:28,00:35:31,00:41:50.900000,00:50:38.300000,0.9662222123075364
5556,1313148,175703,49875,bicycle,The Meatball Shop,Italian,Spaghetti,1.0,Stick To Your Bones,05:10.9,40.74596311,-74.00169729,40.741815,-73.992895,00:13:05.500000,00:13:46.100000,00:26:14.400000,00:32:25.300000,0.8745842190971783
5558,1375898,184325,125504,bicycle,Asuka Sushi,Sushi,Spicy Salmon Maki,1.0,Maki Sushi Rolls,05:35.8,40.74552087,-73.99890832,40.74042351,-73.99696855,00:20:26.900000,00:46:22.700000,00:53:12.300000,00:57:25.100000,0.5892893028420899
5560,1474551,72639,88387,bicycle,Sushi of Gari,Sushi,Seared Tuna,1.0,Maki Sushi Cut-Up Roll,09:59.0,40.77156871,-73.95278683,40.780897,-73.958621,00:07:14.400000,00:08:21.400000,00:34:11.700000,00:50:34,1.1470247529638136
5564,1278205,91981,142236,car,sweetgreen,Salad,Kale Caesar,1.0,Signatures,01:52.0,40.74507859,-73.98882151,40.75504646,-73.97146172,00:25:36.800000,00:57:30.900000,00:04:51.100000,00:32:02,1.8370211324400207
5570,1475185,138966,172301,car,Lure Fishbar,Seafood,Lure House Roll,1.0,Specialty Rolls,12:31.8,40.72463457,-73.99840236,40.7077634,-74.0138164,00:07:27.600000,00:13:35.800000,00:38:56.100000,00:49:14.300000,2.281739841203589
5580,1329333,321492,38962,bicycle,'wichcraft,American,Roasted Chicken,1.0,Sandwiches,23:47.9,40.73938649,-73.99018534,40.7461666,-73.988395,00:31:19.300000,00:47:14,00:06:39.300000,00:14:42.100000,0.7679586307192284
5585,1474420,358158,52826,bicycle,Parm,Italian,House Roasted Turkey,1.0,Sandwiches,01:32.3,40.72301983,-73.995854,40.723729,-74.0040761,00:35:28.600000,00:38:50.400000,00:53:10.500000,00:58:59.300000,0.6991017996441891
5595,1274827,127130,117447,bicycle,Momoya,Sushi,Miso,1.0,Soup,04:34.9,40.78407726,-73.97762241,40.7668663,-73.960956,00:11:41.400000,00:13:09.800000,00:27:29.800000,00:45:36.700000,2.373297734266459
5604,1360377,91022,94865,bicycle,sweetgreen,Salad,Organic Lentil Chickpea (Small),1.0,Soup,06:33.0,40.74507859,-73.98882151,40.7541481,-73.9873796,00:50:01.400000,00:51:07.400000,00:09:26.400000,00:21:01.900000,1.0144956061504362
5611,1473017,39275,112851,walker,Sarabeth's East,American,Sunberry 'Madison Blend' Hot Coffee,1.0,Beverages,02:30.0,40.78487734,-73.95592661,40.7715363,-73.9506762,00:38:24.100000,00:43:45.100000,00:06:04.800000,00:17:48.200000,1.5463956352321793
